SchoolID,School,Total,White,AfricanAmerican,API,NativeAmericanAlaskan,Hispanic,MR,Asian,HPR,NA
610221.00,Webster,434.00,0.00,433.00,1.00,0.00,0.00,Nan,Nan,Nan,Nan
610223.00,Wentworth,405.00,0.00,400.00,0.00,0.00,5.00,Nan,Nan,Nan,Nan
610224.00,West Pullman,370.00,1.00,368.00,0.00,0.00,1.00,Nan,Nan,Nan,Nan
610225.00,Whistler,433.00,1.00,432.00,0.00,0.00,0.00,Nan,Nan,Nan,Nan
610226.00,Sandoval,1181.00,23.00,12.00,0.00,0.00,1146.00,Nan,Nan,Nan,Nan
610227.00,Whitney,1128.00,11.00,3.00,0.00,0.00,1114.00,Nan,Nan,Nan,Nan
610228.00,Whittier,405.00,3.00,4.00,1.00,0.00,397.00,Nan,Nan,Nan,Nan
610229.00,Pritzker,625.00,140.00,282.00,17.00,4.00,182.00,Nan,Nan,Nan,Nan
610230.00,Wildwood Magnet,374.00,200.00,27.00,42.00,2.00,103.00,Nan,Nan,Nan,Nan
610231.00,Natl Teachers Acad,424.00,0.00,423.00,0.00,0.00,1.00,Nan,Nan,Nan,Nan
610232.00,Williams,276.00,3.00,272.00,0.00,0.00,1.00,Nan,Nan,Nan,Nan
610233.00,Yale,248.00,1.00,247.00,0.00,0.00,0.00,Nan,Nan,Nan,Nan
610234.00,Yates,768.00,14.00,94.00,2.00,6.00,652.00,Nan,Nan,Nan,Nan
610235.00,Young,1341.00,7.00,1227.00,2.00,0.00,105.00,Nan,Nan,Nan,Nan
610237.00,Beethoven,374.00,1.00,370.00,0.00,0.00,3.00,Nan,Nan,Nan,Nan
610238.00,Bond,403.00,1.00,389.00,0.00,0.00,13.00,Nan,Nan,Nan,Nan
610239.00,Daley,855.00,2.00,128.00,0.00,0.00,725.00,Nan,Nan,Nan,Nan
610240.00,Henson,309.00,0.00,306.00,0.00,0.00,3.00,Nan,Nan,Nan,Nan
610241.00,Marconi,251.00,0.00,251.00,0.00,0.00,0.00,Nan,Nan,Nan,Nan
610242.00,Brennemann,332.00,12.00,248.00,16.00,3.00,53.00,Nan,Nan,Nan,Nan
610243.00,Calhoun North,383.00,0.00,383.00,0.00,0.00,0.00,Nan,Nan,Nan,Nan
610244.00,Clark Magnet HS,1021.00,2.00,1014.00,2.00,0.00,3.00,Nan,Nan,Nan,Nan
610245.00,Douglass HS,498.00,1.00,496.00,0.00,0.00,1.00,Nan,Nan,Nan,Nan
610246.00,Beasley Magnet,1434.00,7.00,1381.00,14.00,1.00,31.00,Nan,Nan,Nan,Nan
610248.00,Chicago Acad,590.00,183.00,63.00,26.00,4.00,314.00,Nan,Nan,Nan,Nan
610249.00,Talman,336.00,8.00,5.00,0.00,0.00,323.00,Nan,Nan,Nan,Nan
610250.00,Salazar Bilingual,430.00,17.00,71.00,3.00,2.00,337.00,Nan,Nan,Nan,Nan
610251.00,Cather,235.00,1.00,233.00,0.00,0.00,1.00,Nan,Nan,Nan,Nan
610252.00,Dett,253.00,2.00,248.00,0.00,0.00,3.00,Nan,Nan,Nan,Nan
610253.00,Lathrop,164.00,0.00,162.00,0.00,0.00,2.00,Nan,Nan,Nan,Nan
610254.00,Dvorak,623.00,0.00,618.00,0.00,0.00,5.00,Nan,Nan,Nan,Nan
610256.00,Robinson,260.00,0.00,258.00,2.00,0.00,0.00,Nan,Nan,Nan,Nan
610257.00,Morton,278.00,0.00,272.00,0.00,0.00,6.00,Nan,Nan,Nan,Nan
610258.00,Price,185.00,0.00,185.00,0.00,0.00,0.00,Nan,Nan,Nan,Nan
610260.00,McCorkle,306.00,0.00,306.00,0.00,0.00,0.00,Nan,Nan,Nan,Nan
610263.00,Dulles,444.00,1.00,443.00,0.00,0.00,0.00,Nan,Nan,Nan,Nan
610264.00,Reed,216.00,0.00,216.00,0.00,0.00,0.00,Nan,Nan,Nan,Nan
610265.00,Banneker,356.00,0.00,354.00,1.00,0.00,1.00,Nan,Nan,Nan,Nan
610266.00,Dumas,387.00,3.00,381.00,1.00,0.00,2.00,Nan,Nan,Nan,Nan
610268.00,Ashe,518.00,0.00,516.00,0.00,0.00,2.00,Nan,Nan,Nan,Nan
610269.00,McCutcheon,366.00,14.00,215.00,82.00,3.00,52.00,Nan,Nan,Nan,Nan
610271.00,Jensen Magnet,438.00,2.00,434.00,0.00,0.00,2.00,Nan,Nan,Nan,Nan
610273.00,Paderewski,142.00,0.00,119.00,0.00,0.00,23.00,Nan,Nan,Nan,Nan
610274.00,Johnson,297.00,0.00,297.00,0.00,0.00,0.00,Nan,Nan,Nan,Nan
610276.00,Mollison,228.00,0.00,228.00,0.00,0.00,0.00,Nan,Nan,Nan,Nan
610277.00,Overton,433.00,2.00,429.00,1.00,1.00,0.00,Nan,Nan,Nan,Nan
610279.00,Tanner,549.00,2.00,543.00,0.00,0.00,4.00,Nan,Nan,Nan,Nan
610280.00,Buckingham,34.00,1.00,32.00,0.00,0.00,1.00,Nan,Nan,Nan,Nan
610281.00,Powell,560.00,0.00,556.00,0.00,0.00,4.00,Nan,Nan,Nan,Nan
610282.00,McNair,535.00,3.00,519.00,1.00,1.00,11.00,Nan,Nan,Nan,Nan
610283.00,Guggenheim,263.00,0.00,261.00,0.00,0.00,2.00,Nan,Nan,Nan,Nan
610284.00,New Field,733.00,44.00,204.00,30.00,2.00,453.00,Nan,Nan,Nan,Nan
610285.00,Woods,485.00,4.00,480.00,0.00,0.00,1.00,Nan,Nan,Nan,Nan
610287.00,Ashburn,514.00,6.00,437.00,1.00,0.00,70.00,Nan,Nan,Nan,Nan
610290.00,Mays,345.00,1.00,337.00,0.00,0.00,7.00,Nan,Nan,Nan,Nan
610291.00,Lee,1082.00,42.00,21.00,0.00,0.00,1019.00,Nan,Nan,Nan,Nan
610293.00,Melody,387.00,0.00,386.00,0.00,1.00,0.00,Nan,Nan,Nan,Nan
610295.00,Higgins,398.00,2.00,396.00,0.00,0.00,0.00,Nan,Nan,Nan,Nan
610296.00,Sch Of Technology HS,324.00,0.00,322.00,0.00,0.00,2.00,Nan,Nan,Nan,Nan
610297.00,Sch Of Leadership HS,334.00,0.00,332.00,0.00,1.00,1.00,Nan,Nan,Nan,Nan
610298.00,Lenart,328.00,78.00,214.00,23.00,1.00,12.00,Nan,Nan,Nan,Nan
610299.00,Hinton,384.00,2.00,380.00,1.00,0.00,1.00,Nan,Nan,Nan,Nan
610300.00,Westcott,532.00,0.00,529.00,0.00,1.00,2.00,Nan,Nan,Nan,Nan
610304.00,Phoenix Mil Acad HS,404.00,10.00,156.00,6.00,0.00,232.00,Nan,Nan,Nan,Nan
610305.00,Leland,216.00,0.00,216.00,0.00,0.00,0.00,Nan,Nan,Nan,Nan
610307.00,BEST HS,350.00,1.00,333.00,0.00,0.00,16.00,Nan,Nan,Nan,Nan
610308.00,Rudolph Lrng Ctr,111.00,3.00,50.00,3.00,1.00,54.00,Nan,Nan,Nan,Nan
610309.00,Chicago Discovery HS,397.00,1.00,235.00,0.00,1.00,160.00,Nan,Nan,Nan,Nan
610310.00,Sch Of The Arts HS,384.00,2.00,379.00,0.00,1.00,2.00,Nan,Nan,Nan,Nan
610311.00,Entrepreneurshp HS,349.00,0.00,347.00,0.00,0.00,2.00,Nan,Nan,Nan,Nan
610312.00,McDowell,190.00,0.00,190.00,0.00,0.00,0.00,Nan,Nan,Nan,Nan
610313.00,De Diego,945.00,29.00,114.00,14.00,0.00,788.00,Nan,Nan,Nan,Nan
610315.00,White,164.00,0.00,163.00,0.00,0.00,1.00,Nan,Nan,Nan,Nan
610316.00,Earhart,286.00,1.00,285.00,0.00,0.00,0.00,Nan,Nan,Nan,Nan
610317.00,Brighton Park,891.00,18.00,5.00,4.00,1.00,863.00,Nan,Nan,Nan,Nan
610319.00,Evergreen Middle,392.00,18.00,11.00,6.00,0.00,357.00,Nan,Nan,Nan,Nan
610320.00,Roque De Duprey,158.00,5.00,38.00,0.00,1.00,114.00,Nan,Nan,Nan,Nan
610321.00,Marshall Middle,648.00,38.00,38.00,17.00,0.00,555.00,Nan,Nan,Nan,Nan
610323.00,New Millenium HS,228.00,2.00,212.00,0.00,1.00,13.00,Nan,Nan,Nan,Nan
610324.00,Global Visions HS,215.00,1.00,192.00,0.00,1.00,21.00,Nan,Nan,Nan,Nan
610325.00,Logandale Middle,276.00,7.00,19.00,1.00,0.00,249.00,Nan,Nan,Nan,Nan
610329.00,Orozco,620.00,0.00,6.00,0.00,0.00,614.00,Nan,Nan,Nan,Nan
610334.00,Raby HS,561.00,2.00,549.00,0.00,1.00,9.00,Nan,Nan,Nan,Nan
610336.00,Williams Middle,112.00,0.00,112.00,0.00,0.00,0.00,Nan,Nan,Nan,Nan
610339.00,Stagg,561.00,1.00,558.00,0.00,0.00,2.00,Nan,Nan,Nan,Nan
610340.00,Chicago Acad HS,497.00,98.00,123.00,22.00,2.00,252.00,Nan,Nan,Nan,Nan
610342.00,Sabin Magnet,601.00,12.00,122.00,15.00,0.00,452.00,Nan,Nan,Nan,Nan
610345.00,Woodson South,388.00,1.00,379.00,0.00,0.00,8.00,Nan,Nan,Nan,Nan
610347.00,Claremont,596.00,2.00,575.00,1.00,0.00,18.00,Nan,Nan,Nan,Nan
610348.00,Goldblatt,275.00,0.00,274.00,0.00,0.00,1.00,Nan,Nan,Nan,Nan
610350.00,Black Magnet,486.00,4.00,475.00,0.00,2.00,5.00,Nan,Nan,Nan,Nan
610352.00,Durkin Park,535.00,61.00,84.00,6.00,0.00,384.00,Nan,Nan,Nan,Nan
610353.00,McKinley Park,307.00,3.00,3.00,0.00,0.00,301.00,Nan,Nan,Nan,Nan
610354.00,North River,273.00,21.00,17.00,12.00,0.00,223.00,Nan,Nan,Nan,Nan
610355.00,Courtenay,215.00,33.00,34.00,10.00,0.00,138.00,Nan,Nan,Nan,Nan
610357.00,Spry Comm Links HS,159.00,0.00,0.00,0.00,0.00,159.00,Nan,Nan,Nan,Nan
610362.00,Evers,376.00,0.00,376.00,0.00,0.00,0.00,Nan,Nan,Nan,Nan
610363.00,Disney Magnet,1633.00,381.00,649.00,232.00,9.00,362.00,Nan,Nan,Nan,Nan
610364.00,DuBois,243.00,8.00,226.00,0.00,1.00,8.00,Nan,Nan,Nan,Nan
610365.00,Bethune,377.00,0.00,377.00,0.00,0.00,0.00,Nan,Nan,Nan,Nan
610366.00,Wacker,248.00,0.00,248.00,0.00,0.00,0.00,Nan,Nan,Nan,Nan
610367.00,DePriest,604.00,0.00,596.00,0.00,0.00,8.00,Nan,Nan,Nan,Nan
610368.00,"Hughes, L.",507.00,4.00,483.00,4.00,0.00,16.00,Nan,Nan,Nan,Nan
610369.00,"Jackson, M.",316.00,0.00,314.00,0.00,0.00,2.00,Nan,Nan,Nan,Nan
610370.00,Best Practice HS,144.00,0.00,134.00,0.00,0.00,10.00,Nan,Nan,Nan,Nan
610371.00,IDOC/Healy South HS,212.00,5.00,176.00,1.00,1.00,29.00,Nan,Nan,Nan,Nan
610374.00,Robeson AA HS,213.00,0.00,209.00,0.00,0.00,4.00,Nan,Nan,Nan,Nan
610375.00,Tilden AA HS,227.00,6.00,160.00,1.00,0.00,60.00,Nan,Nan,Nan,Nan
610377.00,Senn AA HS,93.00,13.00,31.00,2.00,1.00,46.00,Nan,Nan,Nan,Nan
610378.00,Crane AA HS,257.00,1.00,245.00,0.00,0.00,11.00,Nan,Nan,Nan,Nan
610380.00,Williams Prep Med HS,324.00,3.00,311.00,0.00,0.00,10.00,Nan,Nan,Nan,Nan
610381.00,Bronzeville Mil HS,549.00,2.00,543.00,0.00,0.00,4.00,Nan,Nan,Nan,Nan
610383.00,Sch Of Social Justice HS,356.00,2.00,58.00,0.00,0.00,296.00,Nan,Nan,Nan,Nan
610384.00,Infinity HS,355.00,1.00,63.00,1.00,0.00,290.00,Nan,Nan,Nan,Nan
610385.00,Multicultural Arts HS,353.00,1.00,66.00,0.00,0.00,286.00,Nan,Nan,Nan,Nan
610386.00,Peace & Education Alt HS,118.00,1.00,38.00,0.00,1.00,78.00,Nan,Nan,Nan,Nan
610388.00,LINC Alt HS,798.00,8.00,643.00,1.00,0.00,146.00,Nan,Nan,Nan,Nan
610389.00,Orr Academy HS,1140.00,2.00,1033.00,0.00,1.00,104.00,Nan,Nan,Nan,Nan
610390.00,Rickover Naval HS,397.00,47.00,83.00,21.00,0.00,246.00,Nan,Nan,Nan,Nan
610391.00,Lindblom MSHS,724.00,19.00,550.00,6.00,0.00,149.00,Nan,Nan,Nan,Nan
610392.00,World Language HS,363.00,3.00,28.00,0.00,0.00,332.00,Nan,Nan,Nan,Nan
610394.00,Uplift Community HS,546.00,21.00,441.00,19.00,1.00,64.00,Nan,Nan,Nan,Nan
610395.00,Pershing W. Magnet,276.00,3.00,262.00,3.00,0.00,8.00,Nan,Nan,Nan,Nan
610396.00,Tarkington,1106.00,7.00,307.00,0.00,0.00,792.00,Nan,Nan,Nan,Nan
610401.00,Clemente AA HS,220.00,1.00,117.00,0.00,0.00,102.00,Nan,Nan,Nan,Nan
610402.00,DeVry Advantage HS,218.00,16.00,94.00,10.00,0.00,98.00,Nan,Nan,Nan,Nan
610405.00,Suder Montessori,262.00,40.00,157.00,14.00,0.00,51.00,Nan,Nan,Nan,Nan
610499.00,Collins Acad HS,349.00,0.00,341.00,0.00,0.00,8.00,Nan,Nan,Nan,Nan
610501.00,Austin Polytech HS,330.00,0.00,324.00,0.00,1.00,5.00,Nan,Nan,Nan,Nan
610502.00,Marine Mil Acad HS,321.00,14.00,133.00,4.00,1.00,169.00,Nan,Nan,Nan,Nan
610503.00,Frazier Intl Magnet,189.00,0.00,186.00,0.00,0.00,3.00,Nan,Nan,Nan,Nan
610504.00,Velma Thomas EC Ctr,175.00,7.00,3.00,4.00,0.00,161.00,Nan,Nan,Nan,Nan
610506.00,TEAM Englewood HS,364.00,0.00,362.00,1.00,0.00,1.00,Nan,Nan,Nan,Nan
610513.00,Air Force Acad HS,126.00,7.00,64.00,3.00,0.00,52.00,Nan,Nan,Nan,Nan
610515.00,Disney II Magnet,262.00,131.00,27.00,10.00,3.00,91.00,Nan,Nan,Nan,Nan
610518.00,Voise Academy HS,273.00,1.00,265.00,0.00,0.00,7.00,Nan,Nan,Nan,Nan
610520.00,LaSalle II Learning Acad,402.00,132.00,74.00,11.00,0.00,185.00,Nan,Nan,Nan,Nan
610521.00,"Davis, M Magnet",503.00,0.00,502.00,0.00,0.00,1.00,Nan,Nan,Nan,Nan
610523.00,Edison Park,342.00,260.00,1.00,11.00,2.00,68.00,Nan,Nan,Nan,Nan
610524.00,Alcott HS,83.00,11.00,36.00,1.00,1.00,34.00,Nan,Nan,Nan,Nan
610529.00,Ogden HS,444.00,127.00,181.00,27.00,1.00,108.00,Nan,Nan,Nan,Nan
610530.00,South Shore Acad,156.00,0.00,156.00,0.00,0.00,0.00,Nan,Nan,Nan,Nan
610532.00,Hernandez Middle,886.00,12.00,21.00,0.00,0.00,853.00,Nan,Nan,Nan,Nan
610533.00,Prieto Math & Sci,799.00,15.00,37.00,2.00,1.00,744.00,Nan,Nan,Nan,Nan
610534.00,Skinner North,105.00,35.00,32.00,26.00,1.00,11.00,Nan,Nan,Nan,Nan
610535.00,Mason HS,22.00,0.00,22.00,0.00,0.00,0.00,Nan,Nan,Nan,Nan
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
